objectID,title,artist,medium,department,culture,period,classification,imageURL
340850,The Rest on the Flight into Egypt (The Repose of the Holy Family in Egypt),William Blake,"Watercolor, pen and black ink, over graphite",Drawings and Prints,NA,NA,Drawings,https://images.metmuseum.org/CRDImages/dp/original/DP805378.jpg
244778,Terracotta pithoid jar,NA,Terracotta,Greek and Roman Art,Mycenaean,Late Helladic IIIA1-IIIA2 early,Vases,https://images.metmuseum.org/CRDImages/gr/original/DP121186.jpg
649737,Budapest: Coronation Church (Krönungskirche),Franz Kuhn,Color lithograph,Drawings and Prints,NA,NA,Prints,NA
724875,"State Arms of Florida, from the Military Series (N224) issued by Kinney Tobacco Company to promote Sweet Caporal Cigarettes",Kinney Brothers Tobacco Company,Commercial color lithograph,Drawings and Prints,NA,NA,Prints,NA
242058,Limestone statuette of a beardless male votary in Egyptianizing dress,NA,Limestone,Greek and Roman Art,Cypriot,Cypro-Archaic,Stone Sculpture,NA
33137,Buckle,NA,Brass,Arms and Armor,Austrian,NA,Miscellaneous-Buckles & Ornament,NA
348228,Dutch Men of War at Anchor,Willem van de Velde I,"Pen and brown-black ink, brush and gray wash, over traces of black chalk; framing lines in pen and brown-black ink",Drawings and Prints,NA,NA,Drawings,https://images.metmuseum.org/CRDImages/dp/original/DP800772.jpg
70971,Piece,NA,Silk / Compound weave,Asian Art,China or Japan,NA,Textiles-Woven,https://images.metmuseum.org/CRDImages/as/original/DP15479.jpg
686001,[Marius Joseph Raffaelli],J. J. [T. T.?],Albumen silver print,Photographs,NA,NA,Photographs,NA
287798,House at Umballa,Unknown,Albumen silver print,Photographs,NA,NA,Photographs,NA
346192,An Essay on Mechanical Drawing,Charles F. Blunt,Illustrations: engravings,Drawings and Prints,NA,NA,Books,NA
562770,"Relief fragment, tomb of Meketre",NA,"Limestone, paint",Egyptian Art,NA,Middle Kingdom,NA,https://images.metmuseum.org/CRDImages/eg/original/20-3-366.jpg
129582,Ensemble,NA,"a,b) wool, silk",Costume Institute,French,NA,NA,NA
786439,"The Bailiff's Hunt: Going Out in the Morning, In Full Scent, Breaking Cover, and The Pursuit",Thomas Rowlandson,Hand-colored etching,Drawings and Prints,NA,NA,Prints,https://images.metmuseum.org/CRDImages/dp/original/DP883674.jpg
45222,Monk Renshō Riding His Horse Backwards,Matsumura Goshun,Hanging scroll; ink on paper,Asian Art,Japan,Edo period (1615–1868),Paintings,https://images.metmuseum.org/CRDImages/as/original/LC-36_100_18_jps-012.jpg
681993,"The Repository of Arts, Literature, Fashions, Manufactuers, &c., 2nd series, volume 13","Rudolph Ackermann, London","Illustrations: etching, engraving, aquatint, lithographs, hand-coloring",Drawings and Prints,NA,NA,Books,NA
25769,Sword Guard (Tsuba),NA,"Iron, gold, copper",Arms and Armor,Japanese,NA,Sword Furniture-Tsuba,https://images.metmuseum.org/CRDImages/aa/original/91.1.831_001jan2014.jpg
568733,Vase fragment,NA,Glass,Egyptian Art,NA,"New Kingdom, Ramesside",NA,NA
389006,Decorative Card (Schmuckkarte),Josef Diveky,Color lithograph,Drawings and Prints,NA,NA,Prints,NA
274774,[South Seas: Female Portrait],Walker Evans,Film negative,Photographs,NA,NA,Negatives,NA
313324,Sleeveless Tunic,NA,"Cotton, camelid hair",The Michael C. Rockefeller Wing,Inca,NA,Textiles-Woven,https://images.metmuseum.org/CRDImages/ao/original/1979.206.1131_a.jpg
857707,Navajo Woman and Pony,Mahonri Mackintosh Young,Etching,Drawings and Prints,NA,NA,Prints,NA
369447,Man with a Ruff,Pablo Picasso,Linoleum cut,Drawings and Prints,NA,NA,Prints,NA
891320,Shephardess from the series Types of The Stage (N259) issued by P. Lorillard Company to promote 5 Cent Ante Tobacco,P. Lorillard Company,Commercial color lithograph,Drawings and Prints,NA,NA,Prints,NA
424055,"Préliminaires de la paix de 1748 (The Preliminaries of Peace of 1748), from Suite d'estampes gravées par madame la marquise de Pompadour d'après les pierres gravées de Guay, graveur du Roi",Madame la Marquise de Pompadour,Etching and engraving,Drawings and Prints,NA,NA,Prints,NA
221678,Flounce,NA,"Bobbin lace, Milanese lace",European Sculpture and Decorative Arts,NA,NA,Textiles-Laces,NA
2304,Covered Bowl,NA,Pressed purple marble glass,The American Wing,NA,NA,NA,https://images.metmuseum.org/CRDImages/ad/original/182106.jpg
463752,Apostle,NA,Alabaster,Medieval Art,Spanish,NA,Sculpture-Stone,https://images.metmuseum.org/CRDImages/md/original/sf16-32-154s1.jpg
246116,Terracotta pointed aryballos (oil flask),NA,Terracotta,Greek and Roman Art,"Etruscan, Italo-Corinthian",Archaic,Vases,https://images.metmuseum.org/CRDImages/gr/original/DP1855.jpg
636985,"Learn to consider yourself capable of great things, from the Fortunes series (T62) issued to promote Turkish Trophies Cigarettes",Turkish Trophies Cigarettes,Commercial color lithograph,Drawings and Prints,NA,NA,Prints,NA
814659,The Soldier's Farewell,Isaac Cruikshank,"Etching, hand colored",Drawings and Prints,NA,NA,Prints,NA
701353,Spring,Carl Gustav Amling,Engraving,Drawings and Prints,NA,NA,Prints,NA
96113,Evening dress,House of Balmain,"silk, wool, glass",Costume Institute,French,NA,NA,NA
704048,Terracotta fragment of a kylix (drinking cup),NA,Terracotta,Greek and Roman Art,"Greek, Attic",Archaic,Vases,https://images.metmuseum.org/CRDImages/gr/original/DVB06298_1_ff.jpg
188885,Dish with The Discovery of Achilles,Fontana workshops,Maiolica (tin-glazed earthenware),European Sculpture and Decorative Arts,NA,NA,Ceramics-Pottery,https://images.metmuseum.org/CRDImages/es/original/DP319570.jpg
654385,Alabama Code,George Biddle,Lithograph,Drawings and Prints,NA,NA,Prints,NA
543976,Ointment jar of Sithathoryunet,NA,Travertine (Egyptian alabaster),Egyptian Art,NA,Middle Kingdom,NA,NA
239155,Victory Writing on a Shield,Jean Guillaume Moitte,Terracotta,European Sculpture and Decorative Arts,NA,NA,Sculpture,https://images.metmuseum.org/CRDImages/es/original/DP-21676-023.jpg
201733,Mustard pot and stand (moutardier ordinaire),Vincennes Manufactory,Soft-paste porcelain,European Sculpture and Decorative Arts,NA,NA,Ceramics-Porcelain,https://images.metmuseum.org/CRDImages/es/original/ES4313.jpg
559252,Linen fragment,NA,Linen,Egyptian Art,NA,Early Dynastic Period–Old Kingdom,NA,https://images.metmuseum.org/CRDImages/eg/original/14.4.91_EGDP020599.jpg
271455,Nude Torso,Ben Magid Rabinovitch,Gelatin silver print,Photographs,NA,NA,Photographs,NA
53376,One from a Pair of Solid Undecorated Bangles with Flat Surface,NA,Bronze,Asian Art,Thailand,Early– Late period,Jewelry,https://images.metmuseum.org/CRDImages/as/original/2001_433_272_O1.jpg
80441,Dress,Comme des Garçons,"wool, nylon",Costume Institute,Japanese,NA,NA,NA
452020,"""Rustam Kills a Monster while Zal Watches from Above"", Folio from a Shahnama (Book of Kings)",Abu'l Qasim Firdausi,"Ink, opaque watercolor, silver, and gold on paper",Islamic Art,NA,NA,Codices,NA
547804,Head of Augustus,NA,Faience,Egyptian Art,NA,"Roman Period, Augustus",NA,https://images.metmuseum.org/CRDImages/eg/original/DP247261.jpg
671247,Terracotta rim fragments of a kylix (drinking cup),NA,Terracotta,Greek and Roman Art,"Greek, Attic",Late Archaic,Vases,https://images.metmuseum.org/CRDImages/gr/original/DVB01105_2_ff.jpg
689351,Terracotta fragment of a kylix (drinking cup),NA,Terracotta,Greek and Roman Art,"Greek, Attic",Archaic,Vases,https://images.metmuseum.org/CRDImages/gr/original/DVB02779_1_ff.jpg
174675,Suit,Dunhill Tailors,Wool,Costume Institute,American,NA,NA,NA
920223,Small design,George S. Pearson,Graphite; pricked sheet and blind embossing,Drawings and Prints,NA,NA,Drawings,NA
385616,"""But I couldn't pay the Int'rest, nor git the farm work,"" from The Foreclosure of the Mortgage (Harper's, New Monthly Magazine, September 1878, p. 532)",Edwin Austin Abbey,"Woodblock, cut for a wood engraving",Drawings and Prints,NA,NA,Blocks,NA
627067,"Henry (Hank) Butcher, Cleveland, American League, from the Brown Background series (T207) for the American Tobacco Company",American Tobacco Company,Commercial lithograph,Drawings and Prints,NA,NA,Prints,NA
895368,"General Reed, Member of Congress, President & Commander in Chief of the State of Pennsylvania",Benjamin Beale Evans,Etching and engraving,Drawings and Prints,NA,NA,Prints,NA
362170,"A. J. Davis, Scrapbook VI",Alexander Jackson Davis,Bound pages mounted with drawings and prints,Drawings and Prints,NA,NA,Albums,https://images.metmuseum.org/CRDImages/dp/original/269612.jpg
435455,"Two panels of ornament with Hercules and the Nemean lion at right, from Panneaux d'ornement, plate 2, in A Bound Collection of Print Series Including Cheminées et Lambris, Alcoves à la Romaine, Feuillages et autres ornemens..., etc.",Jean Le Pautre,Etching,Drawings and Prints,NA,NA,Prints,NA
425634,"Actress wearing white cloth hat, from the Tinted Photos series (N89) for Duke brand cigarettes","W. Duke, Sons & Co.",Photolithograph,Drawings and Prints,NA,NA,Prints,NA
550408,Scarab,NA,Faience,Egyptian Art,NA,New Kingdom,NA,NA
20246,Wine Rinser,Pellatt & Green,Glass,The American Wing,British,NA,NA,https://images.metmuseum.org/CRDImages/ad/original/DP169578.jpg
460341,Cassetta frame,NA,"Poplar back frame with applied ebonized pearwood upper moldings; glass. Half-lapped back frame. Sight edge: oil gilt. Friezes: verre églomisé, or reverse-painted glass, held in with bronze-colored ripple moldings and gilt-bronze panel ends, and painted to resemble stone mosaic.",Robert Lehman Collection,"Italian, Rome",NA,Frames,https://images.metmuseum.org/CRDImages/rl/original/86Y_191R2M.jpg
473293,Intaglio,NA,Rock crystal,Medieval Art,Byzantine,NA,Lapidary Work-Crystal,https://images.metmuseum.org/CRDImages/md/original/TR46982000obv.jpg
287321,"Vienne, St. Maurice",Edouard Baldus,Albumen silver print from glass negative,Photographs,NA,NA,Photographs,https://images.metmuseum.org/CRDImages/ph/original/DP137971.jpg
81284,Ensemble,Romeo Gigli,"(a) silk; (b) silk, synthetic fiber; (c) cotton, lycra; (d,e) suede",Costume Institute,Italian,NA,NA,NA
708338,Pieta Surrounded by Angels with the Instruments of the Passion,Johann Sadeler I,Engraving,Drawings and Prints,NA,NA,Prints,NA
309409,Cast Gold Eagle Pendant,NA,Gold (cast),The Michael C. Rockefeller Wing,Chiriqui,NA,Metalwork-Gold,https://images.metmuseum.org/CRDImages/ao/original/66.196.22.jpg
223961,Piece,NA,Cotton,European Sculpture and Decorative Arts,NA,NA,Textiles-Printed,https://images.metmuseum.org/CRDImages/es/original/DP2681.jpg
354204,Lalla Rookh: An Oriental Romance,Thomas Moore,Illustrations: wood engraving,Drawings and Prints,NA,NA,Books,NA
703617,Terracotta fragments of a kylix (drinking cup),NA,Terracotta,Greek and Roman Art,"Greek, Attic",Archaic,Vases,https://images.metmuseum.org/CRDImages/gr/original/DVB04229_1_ff.jpg
367255,Design for a Wall with Three Windows,Charles Hindley and Sons,Graphite,Drawings and Prints,NA,NA,Drawings,https://images.metmuseum.org/CRDImages/dp/original/DP804615.jpg
271516,Ceylonese Woman,Julia Margaret Cameron,Albumen silver print from glass negative,Photographs,NA,NA,Photographs,https://images.metmuseum.org/CRDImages/ph/original/DP295258.jpg
841265,Large round plate with lobsters,Alfred Renoleau,Glazed earthenware with applied decoration,European Sculpture and Decorative Arts,NA,NA,Ceramics-Pottery,NA
272399,"[S.S. President Roosevelt, New York City]",Walker Evans,Film negative,Photographs,NA,NA,Negatives,NA
489591,Head of a Girl,Elizabeth King Hawley,Crayon and chalk on paper,Modern and Contemporary Art,NA,NA,Drawings,NA
254390,Skyphos,NA,Terracotta,Greek and Roman Art,"Greek, South Italian, Apulian",Late Classical,Vases,https://images.metmuseum.org/CRDImages/gr/original/DP1636.jpg
563913,Jar Label,NA,"Pottery and ink, paint",Egyptian Art,NA,New Kingdom,NA,NA
312084,Painting from a Ceremonial House Ceiling,"Abwiyeti, Wanyi","Sago palm spathe, paint",The Michael C. Rockefeller Wing,Kwoma,NA,Bark-Paintings,NA
382042,Polish Nobleman in Court Dress,Stefano della Bella,Etching,Drawings and Prints,NA,NA,Prints,NA
898430,Men and women in evening dress on a crowded staircase,Richard Doyle,Wood engraving; proof,Drawings and Prints,NA,NA,Prints,NA
348519,"The Delights of Coaching, By An Old Whip",Stephen James Ferris,Commercial printing process,Drawings and Prints,NA,NA,Books,NA
212955,Strip,NA,"Silk, bobbin lace",European Sculpture and Decorative Arts,NA,NA,Textiles-Laces,https://images.metmuseum.org/CRDImages/es/original/DP4852.jpg
402183,"Telethusa Praying to Change Iphis to a Man (Iphis Isidis commiseratione ex puella in marem), plate 90 from ""The Metamorphoses of Ovid"" (Metamorphosean Sive Transformationum)",Antonio Tempesta,Etching,Drawings and Prints,NA,NA,Prints,NA
189872,Clock ornament,NA,Gilt bronze,European Sculpture and Decorative Arts,NA,NA,Metalwork-Gilt Bronze,NA
19863,Vase,Dedham Pottery,Stoneware,The American Wing,American,NA,NA,https://images.metmuseum.org/CRDImages/ad/original/L.2009.22.100.jpg
468622,Purse,NA,"Silk, linen, gold leaf",Medieval Art,French,NA,Textiles-Embroidered,https://images.metmuseum.org/CRDImages/md/original/DP-16549-001.jpg
713847,Terracotta rim fragment of a kylix (drinking cup),Makron,Terracotta,Greek and Roman Art,"Greek, Attic",Archaic,Vases,https://images.metmuseum.org/CRDImages/gr/original/DVB07465_1_ff.jpg
334892,Female Figure Seated Beside an Urn,Angelica Kauffmann,Pen and brown ink and brown wash over black chalk,Drawings and Prints,NA,NA,Drawings,https://images.metmuseum.org/CRDImages/dp/original/DP803832.jpg
324803,Pot,NA,Ceramic,Ancient Near Eastern Art,Iran,Early Bronze Age,NA,https://images.metmuseum.org/CRDImages/an/original/ME58_100_3.jpg
705020,"Windhill Hill, No. 3",Sir Francis Seymour Haden,Drypoint; first (final) state (Harrington); fourth state of five (Schneiderman),Drawings and Prints,NA,NA,Prints,NA
656536,New England Church,Howard Cook,Wood engraving,Drawings and Prints,NA,NA,Prints,NA
199172,Cup (part of a set),Meissen Manufactory,Hard-paste porcelain,European Sculpture and Decorative Arts,NA,NA,Ceramics-Porcelain,https://images.metmuseum.org/CRDImages/es/original/133595.jpg
350668,Catalogue of Furniture,White Allom & Company,"Illustrations: photography, pen and ink",Drawings and Prints,NA,NA,Books,NA
198033,Two-handled cup with cover,NA,Silver gilt,European Sculpture and Decorative Arts,NA,NA,Metalwork-Silver,https://images.metmuseum.org/CRDImages/es/original/DP-12800-005.jpg
202098,Key,Jacques Androuet Du Cerceau,Iron-gilt,European Sculpture and Decorative Arts,NA,NA,Metalwork-Gold and Platinum,https://images.metmuseum.org/CRDImages/es/original/165372.jpg
261000,"""God"" by Baroness Elsa von Freytag-Loringhoven and Morton Schamberg",Elsa von Freytag-Loringhoven,Gelatin silver print,Photographs,NA,NA,Photographs,NA
425661,"Le Ruisseau (The Spring), from Choix de chansons mises en musique par M. De La Borde, Premier Valet-de-Chambre ordinaire du Roi, Gouverneur du Louvre. Ornées d'Estampes Par J.M. Moreau, Dédiées à Madame la Dauphine. A Paris Chez de Lormel, Imprimeur de l'Académie Royale de Musique rue du Foin Saint-Jacques. MDCCLXXIII. Avec Aprobation et Privilège du roi. Gravées par Moira et M.lle Vendôme",Jean Michel Moreau le Jeune,Etching and engraving; second state of four (Bocher),Drawings and Prints,NA,NA,Prints,NA
415329,"La Promenade (The Walk), plate 8 from ""Amours""",Paul Gavarni [Chevalier],Lithograph; second state of three (Armelhault & Bocher),Drawings and Prints,NA,NA,Prints,NA
496627,Untitled (female nude study),Reginald Marsh,Red chalk on paper,Modern and Contemporary Art,NA,NA,Drawings,NA
409985,"Plate 12: A soldier on horseback, holding a musket in his right hand, in profile descending a slope towards the right, other soldiers on horseback to right in the background, from ""Various Figures"" (Agréable diversité de figures)",Stefano della Bella,Etching; undescribed state between second and third of five,Drawings and Prints,NA,NA,Prints,https://images.metmuseum.org/CRDImages/dp/original/DP833164.jpg
72778,Heavenly Horse,Xu Beihong,Hanging scroll; ink on paper,Asian Art,China,Republic period (1912–49),Paintings,NA
656663,"P. J. Wagner of Fort Plain, Montgomery County, New York",Auguste Edouart,Cut paper silhouette,Drawings and Prints,NA,NA,Cut Paper,NA
475520,Strap Hinge,NA,Iron,The Cloisters,European,NA,Metalwork-Iron,https://images.metmuseum.org/CRDImages/cl/original/cdi55-61-56.jpg
253442,Glass jar,NA,Glass,Greek and Roman Art,Roman,Early Byzantine,Glass,NA
900471,"Flowers Festival at Bois de Boulogne (Bois de Boulogne, fete des Fleurs)",Marie-Louis-Pierre Vidal,Watercolor over graphite,Drawings and Prints,NA,NA,Drawings,NA
337440,Bust of a Gypsy Girl,Jean Auguste Dominique Ingres,Graphite on wove paper,Drawings and Prints,NA,NA,Drawings,https://images.metmuseum.org/CRDImages/dp/original/DP806758.jpg
409868,"Choice Valentines, with Answers, Humourous, Merry, and Droll, for the Present Year, London: Printed for the Booksellers",W. Bates,Letterpress (no illustrations),Drawings and Prints,NA,NA,Books,NA
316801,Wrapper,NA,"Wool, cotton thread",The Michael C. Rockefeller Wing,Fante peoples,NA,Textiles-Woven,NA
555182,Scarab,NA,White faience,Egyptian Art,NA,Late Period,NA,NA
487861,Silver King,Albert Stewart,Silvered bronze,Modern and Contemporary Art,NA,NA,Sculpture,NA
41900,Plaque with Loving Couple (Mithuna),NA,Bone,Asian Art,"Afghanistan, possibly of West Indian manufacture",NA,Bone,https://images.metmuseum.org/CRDImages/as/original/DP123339.jpg
449312,Seal Stone,NA,Carnelian; incised,Islamic Art,NA,NA,Seals,https://images.metmuseum.org/CRDImages/is/original/wb-38.40.100.JPG
383401,Passengers Embark in a Launch Towards a Galley,Stefano della Bella,"Etching, Collignon copy state iii",Drawings and Prints,NA,NA,Prints,NA
5298,Cann,NA,Silver,The American Wing,American,NA,NA,https://images.metmuseum.org/CRDImages/ad/original/DP105870.jpg
748130,"The Convent of San Payo, Santiago de Compostela, Spain",Sir Muirhead Bone,Drypoint,Drawings and Prints,NA,NA,Prints,NA
27607,Field Ensign (<i>Sashimono</i>),NA,"Wood, lacquer, iron, yak hair",Arms and Armor,Japanese,NA,Miscellaneous,https://images.metmuseum.org/CRDImages/aa/original/LC-L_2004_41_26ab-008.jpg
316793,Club,NA,"Wood, patina",The Michael C. Rockefeller Wing,Zulu or Nguni peoples,NA,Wood-Sculpture,NA
113523,Evening shoes,"Peal & Co., Ltd.","leather, silk",Costume Institute,British,NA,NA,NA
279543,[Salmon Fly],Walker Evans,Instant internal dye diffusion transfer print (Polaroid SX-70),Photographs,NA,NA,Photographs,NA
199951,Chessboard,NA,Mahogany and fruitwood,European Sculpture and Decorative Arts,NA,NA,Chess Sets,https://images.metmuseum.org/CRDImages/es/original/LC-48_174_68-001.jpg
759749,Terracotta fragment of a kylix (drinking cup),NA,Terracotta,Greek and Roman Art,"Greek, Attic",Late Archaic,Vases,https://images.metmuseum.org/CRDImages/gr/original/DVB13851_1_ff.jpg
502608,Transverse Flute in A,Wigley & McGregor,"Wood, silver, ivory",Musical Instruments,British,NA,Aerophone-Blow Hole-side-blown flute (transverse),https://images.metmuseum.org/CRDImages/mi/original/209652.jpg
434280,Self-Portrait,Renée Sintenis,Drypoint,Drawings and Prints,NA,NA,Prints,NA
229757,Length,NA,Cotton,European Sculpture and Decorative Arts,NA,NA,Textiles-Printed,NA
257529,Bronze incense burner,NA,Bronze,Greek and Roman Art,"Etruscan, Faliscan",Hellenistic,Bronzes,https://images.metmuseum.org/CRDImages/gr/original/DP252707.jpg
271267,"Yran, Piazza a Isphaan",Luigi Pesce,Salted paper print from paper negative,Photographs,NA,NA,Photographs,https://images.metmuseum.org/CRDImages/ph/original/DP163271.jpg
75013,Page from a Dispersed Kalpa Sutra (Jain Book of Rituals),NA,"Ink, opaque watercolor, and gold on paper",Asian Art,India (Gujarat),NA,Paintings,https://images.metmuseum.org/CRDImages/as/original/DP154855.jpg
906688,Ubayd Zakani,Ardeshir Mohassess,"Pen and black and pink ink, cut and pasted paper on paper",Modern and Contemporary Art,NA,NA,Drawings,NA
251034,Terracotta vase in the form of a squatting man,NA,Terracotta,Greek and Roman Art,"Greek, Corinthian",Middle Corinthian,Vases,NA
30686,Spear,NA,"Wood, steel, silver",Arms and Armor,Javanese,NA,Shafted Weapons,NA
766124,Terracotta fragment of a skyphos (deep drinking cup),NA,Terracotta,Greek and Roman Art,Etruscan,Classical,Vases,https://images.metmuseum.org/CRDImages/gr/original/DVB14520_1_ff.jpg
373227,Segments,Josef Albers,Linoleum cut,Drawings and Prints,NA,NA,Prints,NA
327511,Woven strap with a pendant,NA,"Gold, amber",Ancient Near Eastern Art,NA,Iron Age,NA,https://images.metmuseum.org/CRDImages/an/original/sd1995_403_2.jpg
202615,Putto on a Dolphin,Gérard van Opstal,Ivory,European Sculpture and Decorative Arts,NA,NA,Sculpture-Miniature,https://images.metmuseum.org/CRDImages/es/original/176524.jpg
904926,Floral Designs,Jean Pillement,Etching,Drawings and Prints,NA,NA,Prints,NA
326056,Alabastron with duck handles,NA,Glass,Ancient Near Eastern Art,NA,NA,NA,https://images.metmuseum.org/CRDImages/an/original/ME1972_118_27.jpg
212626,Sophronia's Defiance (from a set of Scenes from Gerusalemme Liberata),Domenico Paradisi,"Wool, silk (16-18 warps per inch, 7 per cm.)",European Sculpture and Decorative Arts,NA,NA,Textiles-Tapestries,https://images.metmuseum.org/CRDImages/es/original/6862.jpg
825421,Design for a Barouche,T. Peters and Sons,"Pen and black ink with watercolor, gouache, metallic ink and gum arabic",Drawings and Prints,NA,NA,Drawings,NA
254271,Terracotta lamp in the form of a camel,NA,Terracotta,Greek and Roman Art,Greek or Roman,Hellenistic or Imperial,Terracottas,https://images.metmuseum.org/CRDImages/gr/original/DP145552.jpg
312948,Feast Bowl,NA,"Wood (alder), snail shell opercula",The Michael C. Rockefeller Wing,Haida,NA,Wood-Containers,NA
504829,Oboe in C,Lesti,"Wood, horn, brass, ivory",Musical Instruments,Italian,NA,Aerophone-Reed Vibrated-double reed,https://images.metmuseum.org/CRDImages/mi/original/254846.jpg
788927,Johnny on Duty with his Chief,Thomas Rowlandson,Hand-colored etching and aquatint,Drawings and Prints,NA,NA,Prints,https://images.metmuseum.org/CRDImages/dp/original/DP884208.jpg
445632,Bowl,NA,Plated base metal,Islamic Art,NA,NA,Reproductions,NA
444582,Ewer,NA,"Brass; cast, cut, and chased",Islamic Art,NA,NA,Metal,https://images.metmuseum.org/CRDImages/is/original/DP-30272-002.jpg
437358,Janet Law,Sir Henry Raeburn,Oil on canvas,European Paintings,NA,NA,Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP162154.jpg
748419,The Virgin with the Christ Child and John the Baptist,Honorato Rubio,Engraving,Drawings and Prints,NA,NA,Prints,NA
322864,Anthropomorphic tube,NA,Bronze,Ancient Near Eastern Art,Iran,Iron Age III,NA,https://images.metmuseum.org/CRDImages/an/original/me32_161_17.jpg
556148,Shell amulet inscribed with the name of Amenemhat III,NA,Glazed steatite,Egyptian Art,NA,Middle Kingdom–Second Intermediate Period,NA,https://images.metmuseum.org/CRDImages/eg/original/LC-10_130_976_EGDP027832.jpg
106363,Afternoon dress,NA,[no medium available],Costume Institute,Chinese,NA,NA,https://images.metmuseum.org/CRDImages/ci/original/1974.130.2_F.jpg
22378,Wheellock Rifle,Daniel Sadeler,"Steel, gold, wood (fruitwood), ivory, horn",Arms and Armor,"German, Munich",NA,Firearms-Guns-Wheellock,https://images.metmuseum.org/CRDImages/aa/original/LC-14_25_1396-005.jpg
422881,Portrait of Pierre Laurent de Belloy,Augustin de Saint-Aubin,Etching and engraving; fifth state of five (Bocher),Drawings and Prints,NA,NA,Prints,https://images.metmuseum.org/CRDImages/dp/original/DP828952.jpg
759632,"Plate 7: Two Boys, from ""A New Book of Chinese Designs""",Matthias Darly,Etching and engraving,Drawings and Prints,NA,NA,Books,NA
113360,Hat,NA,wool,Costume Institute,American,NA,NA,https://images.metmuseum.org/CRDImages/ci/original/CI46.78.13_S.jpg
345500,"Lidded Vase  with Lions and Ring Motif, from ""Series of Vases after the Antique""",Agostino Veneziano (Agostino dei Musi),Engraving,Drawings and Prints,NA,NA,Albums,NA
860979,Untitled,Sherie Scheer,Gelatin silver print with applied color,Photographs,NA,NA,Photographs,NA
662354,"La Vera Perfettione del Disegno di varie sorti di recami, page 5 (recto)",Giovanni Ostaus,Woodcut,Drawings and Prints,NA,NA,Books,https://images.metmuseum.org/CRDImages/dp/original/DP361956.jpg
678377,Terracotta fragments of kylikes (drinking cups),NA,Terracotta,Greek and Roman Art,"Greek, Attic",Archaic/Classical,Vases,https://images.metmuseum.org/CRDImages/gr/original/DVB01618_1_ff.jpg
382126,Bear,Stefano della Bella,"Etching, state ii",Drawings and Prints,NA,NA,Prints,NA
549891,Pendant in the Shape of an Uraeus,NA,Electrum,Egyptian Art,NA,Middle Kingdom,NA,https://images.metmuseum.org/CRDImages/eg/original/LC-26_8_81_EGDP024764.jpg
647895,"Card Number 14, Miss Kingdon, from the Actors and Actresses series (N145-6) issued by Duke Sons & Co. to promote Duke Cigarettes","W. Duke, Sons & Co.",Albumen photograph,Drawings and Prints,NA,NA,Photographs,https://images.metmuseum.org/CRDImages/dp/original/DP840278.jpg
208207,Box,NA,"Papier mâché, painted, lacquered and decorated with decoupage prints lined with colored paper",European Sculpture and Decorative Arts,NA,NA,Papier Mâché,https://images.metmuseum.org/CRDImages/es/original/ES3923.jpg
197668,Saucer,Meissen Manufactory,Porcelain,European Sculpture and Decorative Arts,NA,NA,Ceramics-Porcelain,https://images.metmuseum.org/CRDImages/es/original/100763.jpg
1214,Candlestick,NA,Lacy pressed glass,The American Wing,American,NA,NA,https://images.metmuseum.org/CRDImages/ad/original/153229.jpg
656693,"Mrs. James P. Wilson of Hartsville, Pennsylvania",Auguste Edouart,Cut paper silhouette,Drawings and Prints,NA,NA,Cut Paper,NA
228864,Chasuble,NA,Silk and metal thread,European Sculpture and Decorative Arts,NA,NA,Textiles-Embroidered,https://images.metmuseum.org/CRDImages/es/original/176179.jpg
19341,Birthplace of the Artist,Louis Michel Eilshemius,Oil on canvas,The American Wing,American,NA,NA,NA
445907,Textile Fragments,NA,"Linen, wool; tapestry weave",Islamic Art,NA,NA,Textiles,https://images.metmuseum.org/CRDImages/is/original/sf09-50-2315.jpg
271350,"York Minster, East Window and South Choir Aisle: ""A Gleam of Sunlight""",Frederick H. Evans,Platinum print,Photographs,NA,NA,Photographs,NA
922921,Design for a pedestal or a birdbath (?),"L. & J. G. Stickley of Fayetteville, New York","Graphite, black chalk",Drawings and Prints,NA,NA,Drawings,NA
315998,Bowl,NA,Ceramic,The Michael C. Rockefeller Wing,Chorrera,NA,Ceramics-Containers,https://images.metmuseum.org/CRDImages/ao/original/1988.117.4_a.jpg
484879,Susanna and the Elder,Honoré Sharrer,Oil on canvas,Modern and Contemporary Art,NA,NA,Paintings,NA
83604,Afternoon dress,House of Chanel,silk,Costume Institute,French,NA,NA,NA
891188,From the series Beautiful Women (N257) issued by P. Lorillard Company to promote Tiger Fine Cut Chewing Tobacco,P. Lorillard Company,Commercial color lithograph,Drawings and Prints,NA,NA,Prints,NA
70553,Saddle Rug with Branch Designs,NA,Foundation: cotton;  wool knotting,Asian Art,China,Qing dynasty (1644–1911),Textiles-Rugs,https://images.metmuseum.org/CRDImages/as/original/TP523.jpg
773327,[Studio Portrait],Unknown,Gelatin silver print,Photographs,NA,NA,Photographs,NA
227421,Cover,NA,Embroidered net,European Sculpture and Decorative Arts,NA,NA,Textiles-Laces,https://images.metmuseum.org/CRDImages/es/original/144443.jpg
453221,Textile Fragment,NA,"Silk, wool",Islamic Art,NA,NA,Textiles-Rugs,https://images.metmuseum.org/CRDImages/is/original/wb-1983.494.4db.JPG
905563,The Resurrection of Christ,John Jones,Stipple engraving and etching,Drawings and Prints,NA,NA,Prints,NA
