,objectID,title,artist,medium,department,culture,period,classification,imageURL,label
543,159087,784,961,2259,23,165,290,396,2954,1
544,84393,3588,961,2265,23,165,290,396,3441,1
545,67026,3589,961,1778,23,165,290,396,6451,1
546,30505,784,961,1777,23,165,290,396,2995,1
547,159094,3837,961,2241,23,165,289,396,2893,1
548,142549,3837,961,2218,23,165,291,396,3948,1
549,52987,3837,961,2261,23,165,289,396,4658,1
550,44782,3837,961,1776,23,165,289,396,3923,1
551,191566,4080,1295,1457,23,165,1127,337,4286,15
552,103100,1094,1295,587,23,165,196,262,4206,1
553,72667,4074,1295,632,23,165,179,262,6396,1
554,52994,2963,961,2281,23,165,289,396,4044,1
555,9485,3527,1295,2155,23,165,189,391,5359,1
556,90258,3016,1295,1458,23,165,218,323,4436,1
557,72896,1812,1295,2159,23,165,223,289,3684,15
558,52687,4180,1295,277,23,165,217,324,5994,15
559,14591,4703,1295,1392,20,165,227,318,6789,26
560,117526,4108,1295,1260,23,165,191,304,4183,1
561,29392,514,1295,1392,20,165,185,318,6211,26
562,18667,3019,1295,2157,23,165,207,391,5577,1
563,14594,3059,1295,1392,20,383,1122,321,3055,1
564,95183,389,1295,1392,20,165,193,321,2890,1
565,81533,4109,1295,1392,20,165,194,318,6455,26
566,25812,583,1295,1392,20,165,192,318,3409,26
567,8969,388,1295,1392,20,165,193,318,3773,26
568,186110,3520,1295,264,23,165,190,337,5943,15
569,109554,1094,1295,462,23,165,195,261,3475,26
570,81535,3361,1295,1392,20,165,187,321,4864,1
571,44892,1468,1295,1392,20,165,187,318,2655,26
572,16499,2024,1295,1392,20,165,190,321,3754,1
573,81546,4100,256,1392,20,165,243,321,6498,1
574,59927,466,256,1392,20,165,237,321,6481,1
575,20545,3241,256,1392,20,165,239,321,3109,1
576,81540,4009,256,1392,20,165,237,321,4321,1
577,81537,483,256,1392,20,165,234,321,3757,1
578,20535,4790,256,1392,20,165,237,321,3359,1
579,16549,188,256,1392,20,165,223,321,5755,1
580,16554,3970,256,1392,20,165,205,318,4606,26
581,108583,917,256,125,23,165,1112,229,3759,26
582,81539,2729,256,1392,20,165,199,321,4236,1
583,16571,217,256,1392,20,165,215,321,2699,1
584,186315,513,256,896,23,165,176,337,3584,15
585,113093,699,256,942,23,165,173,281,6805,26
586,113092,708,256,914,23,165,173,281,4875,26
587,113090,705,256,883,23,165,173,281,4500,26
588,15818,700,256,914,23,165,1107,281,2705,26
589,15803,701,256,119,23,165,1107,230,6827,26
590,15826,698,256,914,23,165,1108,281,4964,26
591,15814,706,256,883,23,165,173,281,3829,26
592,15812,703,256,914,23,165,1107,281,2841,26
593,15809,707,256,174,23,165,173,230,6773,26
594,15800,702,256,119,23,165,177,230,6682,26
595,75457,4171,961,627,23,165,270,262,3907,1
596,60636,1909,961,2236,23,165,289,396,5409,1
597,14620,916,256,1392,20,165,231,321,5502,1
598,3665,2359,961,2269,23,165,284,396,6002,1
599,74657,1358,961,2233,23,165,289,396,4332,1
600,67031,4111,961,2243,23,165,289,396,2519,1
601,61358,580,961,2230,23,165,289,396,4988,1
602,159104,4718,961,2242,23,165,289,396,5522,1
603,109986,3805,961,2229,23,165,289,396,5437,1
604,82569,3834,961,2238,23,165,289,396,5150,1
605,67028,4718,961,2237,23,165,289,396,3768,1
606,30503,3805,961,2240,23,165,289,396,3067,1
607,159095,1974,961,2229,23,165,289,396,4479,1
608,74747,246,961,2225,23,165,289,396,4412,1
609,72886,1974,961,2231,23,165,289,396,5237,1
610,67033,4095,961,2234,23,165,289,396,3450,1
611,60634,4628,961,2240,23,165,289,396,4451,1
612,76713,4321,961,2272,23,165,284,396,2642,1
613,76710,4745,961,2273,23,165,284,396,6252,1
614,74744,246,961,2222,23,165,289,396,3017,1
615,159100,4701,961,2235,23,165,281,396,3751,1
616,159096,31,961,2264,23,165,269,396,2891,1
617,76707,2430,961,2270,23,165,284,396,4180,1
618,63082,31,961,2228,23,165,269,396,5985,1
619,61361,31,961,2282,23,165,269,396,4821,1
620,37395,31,961,2257,23,165,269,396,6173,1
621,63090,2783,961,2289,23,165,269,396,5946,1
622,61354,2783,961,2291,23,165,269,396,2499,1
623,61353,2783,961,2290,23,165,269,396,4076,1
624,159089,3809,961,2249,23,165,272,396,2916,1
625,148411,3174,961,1456,23,165,269,312,3649,1
626,63079,3809,961,2266,23,165,272,396,3504,1
627,60745,3809,961,2248,23,165,272,396,4379,1
628,159106,2661,961,2250,23,165,272,396,4362,1
629,63088,2661,961,2250,23,165,272,396,6804,1
630,63085,2661,961,2256,23,165,272,396,3189,1
631,63074,2319,961,2245,23,165,272,396,2936,1
632,14314,2319,961,2223,23,165,274,396,5670,1
633,68358,2344,961,2219,23,165,272,396,5556,1
634,63453,2344,961,2220,23,165,273,396,4556,1
635,63073,2358,961,2219,23,165,272,396,5623,1
636,63068,2344,961,2280,23,165,272,396,6242,1
637,55504,2344,961,2244,23,165,272,396,5591,1
638,159110,4320,961,2354,23,165,275,399,2804,26
639,159109,1922,961,2076,23,165,276,399,6323,26
640,80861,1922,961,2075,23,165,276,399,2799,26
641,55774,2344,961,2279,23,165,272,396,5266,1
642,27943,2320,961,1400,20,165,269,318,5296,26
643,159086,4328,961,157,23,165,269,391,2536,1
644,159085,594,961,2136,23,165,269,391,4709,1
645,5513,4330,961,1363,23,165,1137,391,2842,1
646,186082,2342,961,1486,23,165,262,337,3518,15
647,159108,2346,961,1255,23,165,269,304,3806,1
648,159083,3810,961,2134,23,165,269,391,3280,1
649,159082,3807,961,2135,23,165,269,312,5716,1
650,86308,2842,961,2168,23,165,262,324,3401,15
651,66097,3806,961,2135,23,165,269,312,5842,1
652,49853,2345,961,1262,23,165,267,304,6549,1
653,223856,2347,961,551,23,165,262,336,2541,15
654,80075,2347,961,2277,23,165,262,396,3462,1
655,63025,2348,961,2286,23,165,262,396,6222,1
656,14323,2347,961,2223,23,165,265,396,4192,1
657,159090,284,961,2252,23,165,1339,396,3682,1
658,63064,284,961,2294,23,165,262,396,4126,1
659,27671,284,961,2251,23,165,269,396,4448,1
660,27669,283,961,2223,23,165,265,396,5267,1
661,109985,284,961,2276,23,165,262,396,6648,1
662,68508,3839,961,2292,23,165,262,396,4414,1
663,63028,3839,961,2287,23,165,262,396,5989,1
664,39644,3839,961,2285,23,165,267,396,5011,1
665,198917,2322,961,2254,23,165,269,337,6790,15
666,63061,2322,961,2283,23,165,262,396,6058,1
667,20435,2322,961,2223,23,165,266,396,6817,1
668,159103,2627,961,2295,23,165,267,396,6576,1
669,159093,2380,961,2296,23,165,262,396,2739,1
670,159080,2847,961,273,23,165,262,324,6320,15
671,63049,2627,961,2255,23,165,262,396,3542,1
672,52984,2627,961,2268,23,165,267,396,3580,1
673,14331,2627,961,2223,23,165,263,396,2628,1
674,63022,2660,961,2260,23,165,262,396,3167,1
675,63019,2660,961,2253,23,165,262,396,3906,1
676,63015,3840,961,2288,23,165,262,396,3835,1
677,14326,3841,961,2223,23,165,268,396,5903,1
678,14319,2660,961,2223,23,165,268,396,6464,1
679,45041,3836,961,2227,23,165,262,396,4514,1
680,36835,2660,961,2263,23,165,262,396,6206,1
681,159077,3387,961,1507,23,165,255,324,4322,15
682,72540,4329,961,1513,23,165,255,324,2621,15
683,60812,2435,961,1398,20,165,258,318,3677,26
684,5511,1810,961,108,23,165,255,229,2826,26
685,4939,1818,961,310,23,165,255,230,4621,26
686,79570,3836,961,2293,23,165,262,396,5218,1
687,63056,3835,961,2297,23,165,262,396,3628,1
688,47171,3836,961,2246,23,165,269,396,4245,1
689,159098,2299,961,2258,23,165,262,396,3696,1
690,63038,2299,961,2278,23,165,262,396,5911,1
691,63036,2299,961,2275,23,165,267,396,4780,1
692,55320,3836,961,2247,23,165,269,396,3701,1
693,14335,2299,961,2223,23,165,268,396,5898,1
694,72633,2380,961,2298,23,165,262,396,2729,1
695,63032,2380,961,2284,23,165,262,396,5877,1
696,45945,2380,961,2274,23,165,264,396,4627,1
697,36838,2380,961,552,23,165,261,394,3808,1
698,14329,2380,961,2223,23,165,268,396,4146,1
699,159072,3812,961,266,23,165,255,324,3950,15
700,48754,2726,961,2355,23,165,243,399,6605,26
701,39647,3836,961,2267,23,165,262,396,5034,1
702,180662,3045,961,638,23,165,251,262,4445,1
703,159076,2342,961,1999,23,165,255,324,2956,15
704,159075,3863,961,270,23,165,255,324,2686,15
705,159071,3808,961,2169,23,165,255,391,5675,1
706,159079,3513,961,1506,23,165,255,324,4299,15
707,113942,1809,961,1505,23,165,255,324,5017,15
708,113277,3386,961,145,23,165,255,247,4353,15
709,159112,3528,961,807,23,165,255,281,2902,26
710,159073,3521,961,813,23,165,255,281,4481,26
711,159074,3522,961,864,23,165,251,281,6066,26
712,113796,3526,961,806,23,165,255,281,4850,26
713,113718,3523,961,2360,23,165,255,391,3239,1
714,8360,3838,961,1392,20,165,256,318,4107,26
715,111062,3842,961,1398,20,165,251,318,4968,26
716,21078,3045,961,631,23,165,254,262,4857,1
717,156566,1522,1298,1655,25,254,1310,373,5126,19
718,156550,1522,1298,668,25,254,299,373,4984,19
719,156539,1522,1298,1654,25,92,971,373,3908,19
720,229060,1102,961,1460,20,165,234,226,4495,26
721,229059,4705,961,2080,20,165,1124,349,5589,3
722,156544,1522,1298,230,25,254,860,373,6392,19
723,156535,1522,1298,2408,25,254,738,373,5260,19
724,156253,1522,1298,1653,25,254,297,373,6341,19
725,218144,3028,450,1392,7,492,433,318,4533,26
726,135400,1038,318,1833,7,88,171,248,5114,26
727,110675,3480,1048,1840,7,393,144,219,4943,20
728,90912,2810,991,1833,7,393,169,343,4793,26
729,253045,3845,473,1833,7,404,212,232,2952,26
730,121389,2278,119,719,7,360,149,275,6212,27
731,90880,2798,724,1833,7,88,349,238,3490,6
732,212764,2876,119,1315,7,393,1097,368,3874,26
733,136937,4265,473,1833,7,404,301,380,4283,26
734,121374,3852,879,1839,7,340,502,370,2911,26
735,49735,2930,473,1833,7,404,226,330,6403,4
736,107729,2930,1022,1833,7,393,161,330,2610,4
737,104351,415,117,1837,7,468,438,386,4895,4
738,32965,1469,639,1841,7,393,1101,383,4308,4
739,136071,3767,1119,1833,7,427,327,365,6157,26
740,135401,3539,318,1833,7,88,171,357,4377,26
741,90585,939,315,1833,7,65,202,369,3043,26
742,87892,3845,390,1833,7,360,164,369,6048,26
743,210189,2748,780,1393,23,492,741,254,5048,0
744,136072,4264,1119,1833,7,427,327,380,3238,26
745,55270,1476,449,515,7,292,415,214,5235,26
746,136070,2456,1119,1833,7,427,327,248,3888,26
747,94157,2779,963,2098,2,88,437,350,2646,26
748,80494,1712,407,1392,7,492,354,321,6555,1
749,75699,1057,336,1833,7,58,1092,255,5345,4
750,70166,517,724,1833,7,88,317,216,5558,27
751,191186,3846,1096,1833,7,41,322,369,4656,26
752,120374,942,346,1841,7,88,363,232,4537,26
753,108759,3301,707,1833,7,393,1096,387,2999,4
754,58409,978,991,1833,7,393,194,238,5301,6
755,121375,3844,879,1833,7,340,502,371,3838,26
756,73697,3851,1119,1833,7,427,327,370,5750,26
757,24621,2469,449,515,7,292,456,310,4105,26
758,78608,4599,119,1314,7,492,1099,275,5070,27
759,135398,3851,318,1833,7,88,171,370,5211,26
760,120218,508,274,1833,7,301,496,241,6266,26
761,102454,3569,217,2197,2,492,492,350,5692,26
762,73035,2637,841,1856,7,303,471,315,2440,27
763,13726,4088,347,1392,7,492,356,321,4324,1
764,210192,1517,780,1393,23,492,777,254,3485,0
765,152744,3853,1096,1833,7,41,309,370,4166,26
766,122139,1035,562,1833,7,88,1172,365,3160,26
767,78468,2278,119,1305,7,359,150,275,5240,27
768,121364,731,473,1833,7,404,200,239,5615,4
769,92307,1949,583,1658,7,492,368,349,5632,3
770,69307,4657,1172,1320,7,492,230,349,6001,3
771,55296,4503,815,1960,7,54,1214,384,6018,6
772,199118,3550,197,231,7,492,342,272,6257,26
773,181452,640,642,231,7,88,308,218,5492,11
774,135399,3769,318,1833,7,88,171,365,5488,26
775,120362,2809,498,1833,7,58,310,343,4917,26
776,99547,936,318,1833,7,88,171,233,4886,26
777,208177,994,780,1393,23,492,217,254,5618,0
778,197618,2215,1215,1126,23,492,168,288,2538,15
779,80493,1713,407,1392,7,492,354,321,3164,1
780,61570,3850,938,1844,7,58,167,370,2777,26
781,19254,484,449,515,7,292,452,385,4675,4
782,242183,2613,896,1012,9,535,558,400,6544,30
783,236347,2354,302,693,22,535,401,328,3404,8
784,229850,4402,1030,693,22,492,434,328,5997,8
785,126453,4015,480,332,22,492,481,231,3283,15
786,196669,1148,822,215,2,492,539,212,2698,26
787,15860,3376,961,144,23,165,239,230,3047,26
788,128607,2961,421,619,23,165,137,262,6287,1
789,236345,2355,1076,693,22,49,401,328,5682,8
790,236340,3993,518,693,22,177,1188,328,6822,8
791,236293,4728,1204,693,22,177,431,328,4995,8
792,241810,4787,74,2362,9,535,561,400,5588,30
793,201970,2301,765,1219,9,535,530,400,3136,30
794,187289,3149,640,1845,9,535,532,400,3180,30
795,256981,4056,919,2000,9,535,481,373,4518,19
796,236626,3078,1074,1871,9,492,557,375,6564,26
797,229392,4721,1085,550,9,535,443,321,2807,1
798,202529,2843,422,1440,9,535,519,400,4207,30
799,193355,4020,1070,321,9,492,494,291,6622,25
800,250557,4610,979,753,9,535,550,0,6230,5
801,242735,4164,1024,1378,9,535,547,375,6588,26
802,236943,4151,721,27,9,535,462,321,2788,1
803,202906,3042,405,2085,9,492,509,328,2949,8
804,202560,3041,405,2001,9,492,509,328,3301,8
805,195910,4038,250,693,9,492,530,328,5684,8
806,193358,4633,70,380,9,492,507,375,2623,26
807,250558,1382,979,753,9,535,550,0,3457,5
808,241806,4783,74,2363,9,535,561,400,4265,30
809,239646,4382,1082,1349,9,535,454,321,3796,1
810,229998,983,245,1397,9,535,479,321,2796,1
811,202473,1651,732,1669,9,535,500,349,3063,3
812,201938,378,878,1211,9,535,533,400,4620,30
813,195415,4355,1145,11,9,535,539,375,5049,26
814,184183,4243,621,379,9,492,533,316,2752,26
815,182477,3859,833,874,23,357,534,281,3397,26
816,157154,3452,71,326,9,177,530,354,2445,15
817,253790,4452,298,1852,9,535,508,336,5882,15
818,204279,4737,1056,1662,9,535,495,400,5726,30
819,184097,4382,228,672,9,492,534,265,5081,15
820,239791,42,343,2089,9,535,560,375,4810,26
821,236622,4485,743,1209,9,535,560,400,4408,30
822,204281,4067,1056,2216,9,492,507,392,5875,26
823,202909,3044,405,330,9,492,509,328,2737,8
824,202494,3598,1129,678,9,492,519,349,5255,3
825,201976,3393,1104,32,9,492,493,349,4442,3
826,193360,2709,70,382,9,492,534,375,4028,26
827,94235,3424,499,840,23,344,468,281,5316,26
828,224866,3653,430,1185,9,535,443,349,4147,3
829,223333,2425,1065,1392,9,492,449,321,5894,1
830,220763,4390,645,468,9,492,444,349,4114,3
831,193359,1946,70,381,9,492,516,375,5990,26
832,152431,3575,585,436,9,492,519,358,3712,25
833,146916,3406,179,1897,9,492,461,349,3992,3
834,145684,3187,796,2182,9,492,465,392,4306,26
835,90156,2470,824,450,9,492,496,240,6156,26
836,50665,0,680,1392,9,492,449,321,2872,1
837,243223,3185,365,1044,9,535,553,400,5357,30
838,240894,4382,856,1901,9,535,561,400,5407,30
839,221810,4382,1055,26,9,492,504,196,3015,29
840,109328,918,175,1392,9,492,449,318,3341,26
841,99614,2607,706,1392,9,492,478,321,4313,1
842,60297,1383,829,1411,9,251,479,321,4502,1
843,190422,1321,1197,385,5,254,148,395,2647,15
844,126284,1749,1298,2183,4,125,709,245,4752,27
845,126283,1749,1298,2183,4,125,709,245,6426,27
846,126282,1749,1298,2183,4,125,709,245,6194,27
847,126280,1749,1298,2183,4,125,709,245,5549,27
848,111641,3510,871,696,9,492,458,276,2869,15
849,11376,1749,1298,2183,4,125,709,245,4399,27
850,248763,3100,276,2143,2,492,415,335,4131,0
851,248291,4593,555,815,2,325,393,204,6635,0
852,246630,2409,330,887,2,88,441,204,4876,0
853,246629,2402,330,887,2,88,441,204,6275,0
854,241295,7,869,904,2,535,899,287,4293,0
855,155413,113,779,825,2,492,407,335,2531,0
856,147663,857,232,865,2,88,415,335,2625,0
857,143418,4594,555,944,2,325,393,251,6574,0
858,248756,2291,513,831,2,492,1278,335,4769,0
859,235296,854,196,2143,2,492,415,335,2602,0
860,235295,855,797,2143,2,492,415,204,3138,0
861,229849,511,1030,693,22,492,1226,328,4350,8
862,141900,2403,330,887,2,88,441,252,6486,8
863,137126,2397,779,1152,2,263,437,335,5343,0
864,125838,864,802,865,2,88,415,335,3956,0
865,125835,858,409,865,2,88,415,335,6249,0
866,229914,4382,1214,326,22,493,855,328,4655,8
867,229909,4382,1214,693,22,493,407,328,5626,8
868,221130,4023,1157,7,9,492,515,375,3145,26
869,154275,3804,624,2010,22,492,519,377,3538,1
870,150067,2030,1263,9,9,446,502,302,6196,25
871,185219,3211,646,485,9,535,535,400,4644,30
872,154482,1203,1159,5,9,151,516,388,3717,0
873,153260,935,621,1846,9,492,519,354,5792,15
874,245038,3270,839,18,9,535,560,291,5621,25
875,239034,3430,52,12,9,535,510,328,3312,8
876,214310,3488,968,685,9,492,472,291,2848,25
877,202082,3652,422,1864,9,535,532,400,5128,30
878,201974,3819,621,327,9,535,534,0,4618,5
879,181084,2657,798,1392,9,49,533,318,6115,26
880,202907,3043,405,2002,9,492,509,328,5606,8
881,199850,4407,859,1222,9,535,481,322,3704,26
882,154231,4784,621,2084,9,492,517,360,6440,26
883,150068,2512,1263,8,9,446,505,302,4223,25
884,146911,3,51,2003,22,89,496,349,3617,3
885,250565,4488,567,1670,9,535,562,373,5327,19
886,230923,4382,1056,29,9,492,468,196,3080,29
887,204266,3155,732,1667,9,535,518,349,5582,3
888,202908,3043,405,2002,9,492,509,328,3057,8
889,202485,4082,1155,1399,9,492,536,400,3776,30
890,201921,1709,448,1392,9,535,467,400,5663,30
891,187042,4387,871,1886,9,492,457,349,3285,3
892,150070,3566,1263,10,9,446,507,302,3663,25
893,150069,2461,1263,6,9,446,507,302,5984,25
894,250562,1942,979,753,9,535,563,0,5629,5
895,241807,4782,74,2361,9,535,561,400,5690,30
896,209980,454,60,1874,9,492,469,375,4385,26
897,202489,4349,422,1676,9,535,534,349,3202,3
898,201941,3180,714,1389,9,492,505,321,3952,1
899,194725,4382,650,2181,9,492,486,392,4634,26
900,23979,655,1231,1392,9,214,455,321,6820,1
901,250555,2227,979,753,9,535,550,0,5891,5
902,243221,3183,365,1044,9,535,553,400,6814,30
903,220494,4382,489,231,9,535,500,349,3502,3
904,216044,1330,1145,1045,9,535,549,375,6460,26
905,209972,2702,60,1873,9,492,484,375,2929,26
906,185026,4382,762,1387,9,292,535,321,3595,1
907,184207,4315,543,2086,9,492,532,316,2900,26
908,184193,1108,303,673,9,492,519,316,6684,26
909,184188,4346,1263,16,9,446,516,316,5275,26
910,103452,3627,1094,1399,9,492,487,321,3222,1
911,250552,4351,979,753,9,535,550,0,3434,5
912,250449,4168,1223,1875,9,535,519,374,5832,26
913,220544,4382,489,28,9,535,505,196,5151,29
914,198369,4382,665,2099,9,492,457,349,5329,3
915,148416,3587,355,1940,9,59,515,291,6234,25
916,93787,3712,1052,2083,9,151,474,349,6028,3
917,52188,235,1111,1392,9,492,478,321,4661,1
918,14316,908,1170,1392,9,492,449,321,5642,1
919,250560,4224,979,753,9,535,550,0,5204,5
920,243222,3184,365,1046,9,535,553,400,3938,30
921,229829,1295,951,1100,9,535,456,288,3690,15
922,205344,4382,1234,1446,9,492,536,349,4583,3
923,202469,1654,881,1832,9,535,479,352,5209,1
924,187045,4451,871,2189,9,492,457,349,5186,3
925,250563,4350,979,753,9,535,550,0,6609,5
926,225016,47,832,1353,9,492,555,321,4095,1
927,202491,18,719,1392,9,492,514,321,5630,1
928,202486,3125,1196,1429,9,535,518,400,3181,30
929,201936,3743,280,1392,9,535,535,400,5958,30
930,195929,4382,1234,1445,9,535,540,349,5966,3
931,194727,1708,1145,14,9,535,539,375,2770,26
932,152755,3564,714,1392,9,492,518,318,3315,26
933,250559,2731,979,753,9,535,550,0,4779,5
934,229999,984,245,1397,9,535,484,321,5251,1
935,200601,118,585,1979,9,492,538,375,3881,26
936,186381,53,710,1043,9,492,535,375,4069,26
937,116205,1911,1298,2205,1,214,107,351,3117,26
938,39652,2371,69,1392,20,466,278,320,4847,29
939,887,2165,908,1402,20,165,1116,321,5445,1
940,118545,3478,1298,1181,1,328,1315,367,3899,26
941,116828,3478,1298,1897,1,156,1315,367,6208,26
942,116812,2325,1298,1897,1,156,1296,367,2790,26
943,108758,4655,698,1926,1,34,1093,270,5334,2
944,106199,973,1298,1906,1,32,108,366,5631,26
945,80535,3052,379,1392,20,173,121,321,5220,1
946,56556,103,602,1392,20,432,190,321,4559,1
947,119179,4382,758,350,23,177,1222,235,2812,1
948,118698,4382,112,1550,23,492,417,324,4024,15
949,116537,2805,1298,1909,1,495,1090,269,3920,2
950,116362,1314,1298,1906,1,177,1080,366,4830,26
951,110559,3058,313,1392,20,357,1089,318,3924,26
952,106406,4653,1298,1910,1,477,128,270,5459,2
953,106391,1764,1298,2194,1,369,83,351,4805,26
954,16449,141,28,1394,20,165,328,321,6368,1
955,10287,339,401,1392,20,165,1095,321,2590,1
956,158999,3022,1034,242,18,165,347,218,5088,11
957,118682,3410,864,941,23,492,351,281,2784,26
958,116867,950,1298,1897,1,156,1298,367,5932,26
959,116358,1950,1298,1900,1,177,111,366,5548,26
960,116293,1313,1298,1906,1,32,1083,366,5122,26
